,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
108541,7,2922,3260,15,0.821,0.483,144840,0.789,0.0,0.921,-17.625999999999994,0.937,87.179,3,0.199,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108542,7,7067,21321,16,0.6940000000000001,0.586,137448,0.405,0.0,0.45,-14.959,0.936,89.365,3,0.7509999999999999,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108544,7,3594,46329,16,0.79,0.636,195861,0.241,0.0,0.911,-23.077,0.95,78.435,3,0.464,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108545,7,3594,94770,16,0.8140000000000001,0.6990000000000001,63872,0.287,0.0,0.489,-21.307,0.955,86.58200000000002,3,0.705,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108548,7,11073,7141,16,0.898,0.388,109943,0.929,0.0,0.894,-3.466,0.526,128.744,3,0.6459999999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108553,7,2922,62512,15,0.736,0.526,91400,0.763,0.0,0.52,-18.326,0.945,91.861,3,0.107,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108556,7,11073,76036,16,0.932,0.491,180013,0.938,2.96e-06,0.916,-3.443,0.53,94.444,3,0.531,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108565,7,10502,4457,17,0.7559999999999999,0.675,49307,0.431,0.0,0.627,-16.872,0.941,62.739,3,0.54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108566,7,8541,17348,17,0.8540000000000001,0.624,137138,0.721,0.0,0.954,-6.6770000000000005,0.93,110.922,3,0.465,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
108567,7,194,11225,15,0.845,0.476,126387,0.982,0.0,0.95,-11.433,0.9,110.597,3,0.0829,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108568,7,7067,43057,16,0.89,0.5660000000000001,141707,0.8809999999999999,0.0,0.904,-10.208,0.938,64.354,3,0.344,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108570,7,3594,46270,16,0.795,0.631,116949,0.338,0.0,0.946,-21.13,0.957,85.11,3,0.5820000000000001,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108571,7,9251,59327,17,0.917,0.536,116187,0.405,0.0,0.8690000000000001,-16.999000000000002,0.871,69.016,3,0.62,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108572,7,9251,78164,17,0.932,0.562,194520,0.433,0.0,0.698,-17.077,0.875,95.632,3,0.7040000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108576,7,1129,4777,20,0.967,0.56,212668,0.159,0.0,0.608,-19.456,0.912,72.774,3,0.504,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108577,7,10502,5585,17,0.884,0.546,73560,0.271,7.01e-06,0.568,-17.335,0.72,141.773,3,0.838,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108578,7,10502,6063,17,0.545,0.565,62147,0.7909999999999999,0.0,0.64,-14.695,0.948,81.206,3,0.6729999999999999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108579,7,10502,38969,17,0.88,0.59,68467,0.465,1.31e-05,0.232,-19.693,0.924,60.351000000000006,3,0.561,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108590,7,296,98476,27,0.918,0.473,187403,0.994,7.900000000000001e-05,0.0562,-1.002,0.746,108.885,3,0.17600000000000002,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108591,7,6454,55658,18,0.758,0.705,47800,0.4920000000000001,0.0,0.674,-11.145,0.935,85.863,3,0.764,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108593,7,5898,3965,17,0.994,0.7040000000000001,133573,0.198,0.0101,0.17800000000000002,-17.891,0.952,133.085,3,0.506,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108599,7,6454,105795,18,0.777,0.644,211960,0.7859999999999999,0.0,0.6890000000000001,-8.152999999999999,0.928,86.85600000000002,3,0.607,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108604,7,1925,22180,17,0.843,0.507,168667,0.865,0.0,0.727,-11.508,0.918,134.866,3,0.334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108607,7,7354,81309,18,0.96,0.61,126533,0.389,0.0,0.865,-7.701,0.409,66.817,3,0.5429999999999999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108609,7,632,88678,27,0.879,0.728,67190,0.4320000000000001,0.0,0.4970000000000001,-19.128,0.938,40.291,3,0.682,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108618,7,4858,28167,17,0.916,0.539,207083,0.879,2.78e-06,0.915,-10.31,0.914,82.79700000000003,3,0.19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108619,7,1302,37787,15,0.8029999999999999,0.471,168747,0.938,0.0,0.915,-5.67,0.94,171.372,3,0.175,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108620,7,4014,99773,17,0.759,0.688,218563,0.503,0.0,0.816,-9.395,0.933,125.322,3,0.578,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108622,7,6454,24535,18,0.685,0.634,70000,0.5760000000000001,0.0,0.659,-9.464,0.96,84.288,3,0.787,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108626,7,519,57308,17,0.8340000000000001,0.62,237040,0.597,0.0,0.893,-13.762,0.935,78.09899999999998,3,0.606,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108629,7,7354,100369,18,0.941,0.565,93960,0.44,0.0,0.41,-8.21,0.603,87.16,3,0.269,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108631,7,10502,98248,17,0.85,0.611,69173,0.339,1.67e-06,0.444,-15.867,0.877,93.719,3,0.637,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108634,7,6516,24425,16,0.816,0.477,78267,0.509,0.0,0.797,-13.514,0.939,82.77,3,0.595,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108641,7,3697,100619,16,0.852,0.441,173880,0.6920000000000001,0.0,0.941,-12.993,0.416,102.194,3,0.903,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108647,7,992,57718,17,0.831,0.541,31040,0.775,0.0,0.7490000000000001,-13.985,0.578,81.42,3,0.82,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108650,7,2106,20850,15,0.8059999999999999,0.617,87653,0.879,1.87e-06,0.8690000000000001,-7.971,0.516,132.609,3,0.642,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108651,7,7725,61500,14,0.71,0.5720000000000001,71200,0.551,0.0,0.809,-14.48,0.856,127.36,3,0.5870000000000001,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108652,7,4678,73564,16,0.708,0.534,130998,0.535,0.0,0.422,-11.474,0.4920000000000001,96.979,3,0.882,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108657,7,7725,93280,14,0.816,0.5920000000000001,66973,0.578,4.5e-06,0.863,-17.930999999999994,0.894,85.834,3,0.594,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108660,7,7725,35710,14,0.82,0.61,69533,0.6779999999999999,0.0,0.845,-12.895,0.752,140.721,3,0.523,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108662,7,2106,65321,15,0.852,0.648,171200,0.933,0.0,0.984,-7.0539999999999985,0.517,93.069,3,0.575,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108664,7,5352,100291,15,0.8320000000000001,0.599,138427,0.8270000000000001,0.0,0.308,-7.695,0.629,71.45,3,0.28300000000000003,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108666,7,10502,7959,17,0.82,0.584,103320,0.371,0.0,0.265,-18.916,0.938,87.051,3,0.579,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108670,7,536,38497,17,0.92,0.607,125947,0.382,0.0,0.7340000000000001,-16.354,0.946,81.806,3,0.623,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108673,7,7725,9127,14,0.78,0.623,42000,0.54,0.0,0.951,-13.38,0.928,116.897,3,0.889,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108674,7,423,15418,16,0.7909999999999999,0.588,86920,0.654,0.0,0.723,-7.064,0.946,187.15,3,0.465,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108675,7,7725,35999,14,0.705,0.715,37400,0.748,0.0,0.87,-14.404000000000002,0.925,84.09899999999998,3,0.7070000000000001,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108676,7,8641,54941,15,0.8690000000000001,0.534,220040,0.606,0.0,0.81,-16.995,0.889,91.11,3,0.354,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108679,7,7725,44891,14,0.892,0.544,70667,0.493,0.000851,0.159,-18.547,0.863,85.336,3,0.711,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108682,7,3286,15657,15,0.8590000000000001,0.544,67100,0.362,1.41e-05,0.809,-22.652,0.8270000000000001,111.141,3,0.241,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108686,7,296,8165,26,0.92,0.449,161333,0.968,1.56e-05,0.0586,-2.949,0.848,52.3,3,0.339,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108687,7,10502,46735,17,0.836,0.589,39973,0.386,0.0,0.72,-21.162,0.923,61.931,3,0.55,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108688,7,2774,75749,17,0.688,0.633,207573,0.42,0.0,0.917,-16.102999999999998,0.951,127.419,3,0.506,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108696,7,3594,81943,15,0.782,0.622,109483,0.265,0.0,0.8759999999999999,-21.482,0.949,85.17299999999999,3,0.478,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108697,7,10502,30830,17,0.8420000000000001,0.526,55827,0.4970000000000001,5.67e-06,0.672,-16.709,0.889,94.952,3,0.696,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108704,7,8282,33081,17,0.8190000000000001,0.6509999999999999,168267,0.425,0.0,0.644,-15.345,0.953,78.056,3,0.362,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108711,7,10502,94747,17,0.858,0.736,42493,0.476,0.000455,0.507,-16.77,0.942,36.816,3,0.723,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108715,7,3286,79250,15,0.8320000000000001,0.515,85719,0.173,0.0,0.804,-20.12,0.7490000000000001,61.847,3,0.469,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108718,7,2922,93244,14,0.899,0.556,177493,0.332,0.0,0.768,-25.138,0.929,100.175,3,0.438,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108722,7,6430,86018,17,0.915,0.544,81187,0.805,0.0,0.645,-9.459,0.898,122.301,3,0.337,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108724,7,6430,92764,17,0.873,0.616,190893,0.586,0.0,0.611,-11.38,0.907,100.267,3,0.684,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108726,7,2774,108513,17,0.695,0.653,118467,0.491,0.0,0.96,-16.094,0.959,88.459,3,0.674,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108730,7,1129,23450,19,0.86,0.314,212047,0.966,0.0,0.6629999999999999,-8.696,0.86,155.94,3,0.092,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108731,7,10502,52513,17,0.78,0.615,32347,0.302,0.0,0.722,-20.632,0.746,95.986,3,0.609,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108737,7,8834,96801,15,0.917,0.629,96914,0.388,0.0,0.812,-12.86,0.942,86.946,3,0.775,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
108741,7,6945,99493,23,0.648,0.5770000000000001,157734,0.14400000000000002,0.0,0.494,-24.728,0.0434,60.678,3,0.5820000000000001,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108752,7,6430,78720,16,0.6579999999999999,0.5529999999999999,122717,0.932,0.0,0.952,-6.0360000000000005,0.556,95.515,3,0.7240000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108753,7,3286,2854,15,0.855,0.473,39006,0.162,5.03e-06,0.8340000000000001,-22.196,0.603,133.704,3,0.657,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108756,7,1302,24782,15,0.84,0.5760000000000001,128600,0.8640000000000001,0.0,0.966,-6.6789999999999985,0.945,74.27600000000002,3,0.35100000000000003,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108757,7,2752,36385,16,0.821,0.5720000000000001,197440,0.6890000000000001,0.0,0.6990000000000001,-15.564,0.932,129.309,3,0.0821,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108759,7,283,79685,16,0.71,0.496,107733,0.942,0.0,0.943,-5.2010000000000005,0.813,88.852,3,0.408,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108760,7,6793,66340,17,0.743,0.49,166486,0.826,0.0,0.908,-12.394,0.942,69.005,3,0.263,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108763,7,1302,108066,16,0.943,0.525,137627,0.916,0.0,0.741,-4.601,0.877,101.804,3,0.348,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108766,7,2106,56894,15,0.8809999999999999,0.721,79293,0.696,0.0,0.908,-10.999,0.919,105.944,3,0.653,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108767,7,204,51415,16,0.263,0.6,57307,0.303,0.0,0.142,-19.329,0.825,125.275,3,0.648,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108768,7,9996,54699,16,0.971,0.722,123227,0.563,0.0,0.629,-13.542,0.945,122.934,3,0.478,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108772,7,1129,47825,19,0.946,0.607,77137,0.199,0.0,0.569,-19.808,0.879,137.695,3,0.557,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108773,7,7725,13126,14,0.653,0.6890000000000001,50707,0.7390000000000001,0.0,0.8490000000000001,-13.133,0.7609999999999999,137.309,3,0.633,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108775,7,8938,90350,15,0.858,0.448,118693,0.916,1.36e-06,0.89,-8.772,0.952,38.469,3,0.14800000000000002,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108778,7,6878,37071,15,0.982,0.393,226195,0.883,0.0005809999999999999,0.759,-11.064,0.937,79.74600000000002,3,0.4370000000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108781,7,5018,5533,15,0.757,0.626,91573,0.684,0.0,0.693,-11.475,0.945,64.888,3,0.257,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108783,7,4858,32835,16,0.918,0.519,104611,0.868,0.0,0.563,-10.094,0.905,75.22800000000002,3,0.387,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108787,7,10502,63817,17,0.66,0.598,45147,0.613,0.0,0.514,-15.564,0.943,118.48,3,0.579,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108788,7,9996,69702,16,0.979,0.6890000000000001,194200,0.17800000000000002,0.0,0.196,-12.062,0.368,80.906,3,0.359,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108791,7,981,100336,17,0.838,0.523,77867,0.857,0.0,0.481,-7.489,0.907,84.41799999999998,3,0.647,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108792,7,7601,102129,15,0.473,0.484,71680,0.8109999999999999,5.56e-06,0.8340000000000001,-17.084,0.331,115.022,3,0.0968,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108793,7,3286,103532,15,0.83,0.481,60828,0.14,0.0,0.312,-21.86,0.58,142.36700000000005,3,0.43,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108795,7,2752,56766,16,0.927,0.403,214919,0.952,0.0,0.7090000000000001,-8.196,0.916,81.789,3,0.277,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108800,7,3652,96082,14,0.857,0.599,75773,0.435,0.0,0.6629999999999999,-20.773000000000003,0.944,75.027,3,0.613,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108803,7,2773,5827,15,0.8340000000000001,0.534,118720,0.858,0.0,0.726,-12.938,0.944,80.982,3,0.268,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108806,7,11346,81441,16,0.7490000000000001,0.486,219568,0.598,0.0,0.809,-20.051,0.85,102.172,3,0.0337,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108808,7,515,41885,14,0.574,0.596,113893,0.562,0.0,0.797,-15.970999999999998,0.914,97.711,3,0.196,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108811,7,2106,5646,15,0.897,0.6890000000000001,60293,0.442,1.11e-06,0.8759999999999999,-14.24,0.838,42.989,3,0.672,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108812,7,2106,45552,15,0.199,0.599,31720,0.843,0.0,0.928,-6.331,0.408,84.697,3,0.846,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108813,7,4929,66463,16,0.732,0.605,181413,0.743,0.0,0.947,-10.653,0.912,116.401,3,0.482,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108815,7,5352,83114,15,0.4920000000000001,0.6509999999999999,109347,0.82,0.0,0.398,-8.969,0.256,71.898,3,0.0762,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108821,7,2919,2779,15,0.858,0.426,196133,0.669,0.0,0.753,-13.149,0.948,169.803,3,0.389,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108822,7,515,29215,14,0.67,0.469,215227,0.736,0.0,0.976,-14.228,0.905,78.256,3,0.181,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108824,7,515,49552,14,0.606,0.544,60307,0.728,0.0,0.925,-13.476,0.797,99.358,3,0.243,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108828,7,2106,51912,15,0.8290000000000001,0.512,127600,0.932,0.000107,0.919,-6.867000000000001,0.769,92.331,3,0.338,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108829,7,423,84039,15,0.782,0.715,177493,0.616,0.0,0.7020000000000001,-6.806,0.932,126.793,3,0.502,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108831,7,10562,87831,15,0.843,0.607,98119,0.677,0.0,0.6940000000000001,-8.471,0.911,83.029,3,0.727,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
108832,7,6143,17998,15,0.857,0.627,46787,0.848,0.0,0.8370000000000001,-6.513,0.8690000000000001,83.027,3,0.388,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108834,7,6143,29318,15,0.855,0.594,76173,0.833,0.0,0.841,-6.907,0.9,123.081,3,0.638,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108835,7,1140,36515,29,0.85,0.419,173640,0.903,0.0,0.884,-11.255,0.937,64.612,3,0.542,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108836,7,3594,36704,15,0.775,0.6659999999999999,196096,0.256,0.0,0.51,-20.147,0.961,70.779,3,0.4370000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108838,7,3594,44518,15,0.7859999999999999,0.7,103232,0.269,0.0,0.753,-20.063,0.96,80.325,3,0.722,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108839,7,6143,85200,15,0.812,0.573,43000,0.89,0.0,0.8540000000000001,-5.721,0.918,80.52199999999998,3,0.469,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108840,7,11073,30825,16,0.867,0.414,102936,0.958,0.0,0.809,-2.471,0.455,109.348,3,0.491,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108842,7,10562,87375,15,0.847,0.639,135239,0.731,0.0,0.637,-7.968,0.932,124.323,3,0.631,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108844,7,3594,101645,15,0.64,0.6709999999999999,144576,0.333,0.0,0.8,-21.591,0.915,116.714,3,0.481,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108852,7,9246,92599,15,0.89,0.636,135061,0.924,0.0,0.855,-9.637,0.941,103.739,3,0.412,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108853,7,11073,97509,16,0.8390000000000001,0.375,120220,0.918,0.0,0.879,-4.714,0.735,91.778,3,0.408,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108859,7,9251,21177,16,0.872,0.5660000000000001,59868,0.475,0.0,0.935,-15.037,0.843,90.894,3,0.644,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108860,7,2922,97328,14,0.81,0.51,228960,0.536,0.0,0.6829999999999999,-21.742,0.938,133.452,3,0.172,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108863,7,6945,70776,15,0.947,0.715,177307,0.498,0.0,0.642,-14.177,0.953,111.171,3,0.682,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108864,7,9591,87436,22,0.733,0.6829999999999999,35253,0.188,0.0,0.35,-17.919,0.932,88.324,3,0.898,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108867,7,6430,81303,16,0.7070000000000001,0.556,138043,0.946,0.0,0.71,-7.343,0.915,72.23,3,0.362,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108869,7,6977,19180,17,0.848,0.7290000000000001,63164,0.742,0.0,0.86,-10.055,0.929,119.814,3,0.89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108875,7,1129,37008,19,0.976,0.6679999999999999,161240,0.303,0.0,0.457,-15.836,0.944,79.038,3,0.417,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108878,7,8398,92116,15,0.835,0.556,180750,0.377,0.0,0.191,-22.698,0.904,107.153,3,0.475,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108880,7,3286,105180,15,0.7859999999999999,0.454,236147,0.574,0.0,0.912,-23.386,0.943,96.28,3,0.109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108884,7,3286,58880,15,0.8270000000000001,0.446,100767,0.265,1.12e-05,0.7859999999999999,-23.292,0.8340000000000001,107.31,3,0.308,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108889,7,3163,61873,16,0.884,0.5429999999999999,98733,0.415,0.0,0.7020000000000001,-14.028,0.952,176.688,3,0.782,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108894,7,519,59417,16,0.745,0.5379999999999999,228159,0.522,0.0,0.7170000000000001,-16.234,0.936,94.042,3,0.5539999999999999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108895,7,8541,86860,16,0.8109999999999999,0.635,168340,0.518,0.0,0.901,-11.65,0.9,107.428,3,0.557,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108898,7,5898,40411,16,0.993,0.664,99787,0.153,0.0035,0.613,-19.839,0.935,90.52,3,0.578,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108901,7,1129,89275,18,0.73,0.471,181800,0.383,0.0,0.8909999999999999,-24.52,0.917,85.73299999999998,3,0.159,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
108903,7,8421,27978,17,0.899,0.527,149281,0.7929999999999999,0.0,0.903,-17.287,0.913,83.314,3,0.0372,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108906,7,5898,92346,16,0.994,0.7609999999999999,66973,0.151,0.061,0.191,-18.342,0.942,65.536,3,0.645,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108910,7,1129,58952,19,0.563,0.384,201101,0.75,0.0,0.35200000000000004,-13.300999999999998,0.938,77.87899999999998,3,0.384,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108913,7,632,43867,27,0.725,0.594,168851,0.411,0.0,0.833,-16.386,0.882,115.223,3,0.7120000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
108915,7,4014,49708,16,0.78,0.664,227599,0.5429999999999999,0.0,0.775,-8.932,0.943,94.909,3,0.625,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108917,7,8541,94737,16,0.7829999999999999,0.684,149771,0.52,0.0,0.755,-8.28,0.919,114.921,3,0.6709999999999999,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108920,7,6977,103460,17,0.848,0.7170000000000001,95216,0.731,0.0,0.6970000000000001,-10.404000000000002,0.914,95.475,3,0.7020000000000001,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108923,7,423,78525,15,0.76,0.725,116200,0.542,0.0,0.53,-6.7010000000000005,0.917,124.355,3,0.701,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108925,7,423,102699,15,0.922,0.629,215973,0.517,0.0,0.218,-10.407,0.96,169.795,3,0.495,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108927,7,4929,5781,14,0.603,0.539,107467,0.679,0.0,0.972,-11.433,0.93,87.90100000000002,3,0.369,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108929,7,11073,48817,15,0.9,0.364,63063,0.964,0.0,0.926,-2.3280000000000003,0.46,102.401,3,0.4920000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108932,7,2106,2452,15,0.848,0.623,83773,0.442,0.0,0.8370000000000001,-15.178,0.945,76.533,3,0.397,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108933,7,7725,15523,13,0.8320000000000001,0.613,78493,0.468,2.24e-06,0.7190000000000001,-16.785999999999998,0.89,124.432,3,0.843,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108935,7,3697,101533,15,0.862,0.345,132293,0.8540000000000001,0.0,0.684,-13.57,0.6859999999999999,88.279,3,0.386,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108940,7,4693,75000,13,0.868,0.506,223760,0.6990000000000001,1.51e-06,0.691,-13.366,0.951,169.575,3,0.0984,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
108943,7,6516,6171,0,0.889,0.624,59804,0.976,5.34e-06,0.787,-8.592,0.933,89.28299999999999,3,0.292,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108945,7,2919,51680,15,0.769,0.62,76640,0.318,0.0,0.969,-17.107,0.951,69.232,3,0.669,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108950,7,2919,46656,15,0.8390000000000001,0.615,222000,0.4970000000000001,0.0,0.976,-14.86,0.952,80.521,3,0.611,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108951,7,423,68594,15,0.931,0.687,211827,0.607,0.0,0.936,-10.227,0.952,86.92299999999999,3,0.3670000000000001,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108954,7,6516,31592,15,0.797,0.617,150667,0.441,0.0,0.7829999999999999,-16.595,0.93,116.423,3,0.596,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108955,7,423,48081,15,0.812,0.696,45107,0.627,0.0,0.257,-6.941,0.939,85.54,3,0.391,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
