,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
127073,25,6619,60934,38,0.935,0.0759,136758,0.134,0.981,0.106,-22.792,0.0447,82.00200000000002,5,0.0387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127082,25,10657,56485,35,0.923,0.403,108699,0.108,0.807,0.0775,-15.745,0.0309,70.163,5,0.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127103,25,5199,37890,38,0.936,0.1,85640,0.0338,0.947,0.101,-34.289,0.044,89.083,5,0.0346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127115,25,9756,35639,36,0.966,0.0999,117787,0.141,0.0167,0.124,-18.166,0.037000000000000005,86.46600000000002,5,0.0314,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
127123,25,4904,92555,37,0.893,0.16699999999999998,183902,0.0468,0.918,0.101,-29.892,0.0452,83.277,5,0.0367,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
127129,25,6736,67283,36,0.28800000000000003,0.583,67853,0.405,0.746,0.107,-6.155,0.108,129.254,5,0.557,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127137,25,4542,97811,31,0.7909999999999999,0.0647,236493,0.172,0.0488,0.0817,-22.352,0.0413,71.79899999999998,5,0.0439,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127153,25,8068,57575,36,0.875,0.165,109640,0.0406,0.983,0.102,-21.079,0.0419,79.012,5,0.0335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127163,25,5216,56062,41,0.154,0.0906,148600,0.17,0.777,0.127,-20.966,0.038,165.99,5,0.0394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127170,25,3892,96628,39,0.936,0.29600000000000004,215680,0.0417,0.782,0.0833,-29.134,0.0678,121.703,5,0.0574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127173,25,294,100796,37,0.823,0.0977,122480,0.0386,0.975,0.377,-30.133000000000006,0.0391,89.40700000000002,5,0.0391,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127181,25,978,30401,41,0.975,0.136,200827,0.331,0.679,0.1,-19.04,0.0425,100.033,5,0.0344,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
127212,25,6619,18834,37,0.99,0.0601,109802,0.00458,0.924,0.107,-43.07100000000001,0.0675,71.672,5,0.0281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
127228,25,8068,25456,37,0.969,0.206,134427,0.0303,0.0466,0.0849,-27.791,0.0432,68.109,5,0.038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127230,25,5185,48354,31,0.895,0.151,193480,0.205,0.931,0.0841,-18.625,0.0404,84.24799999999998,5,0.0293,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127241,25,7228,109983,36,0.794,0.173,130173,0.141,0.977,0.138,-13.501,0.0388,117.697,5,0.0373,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127257,25,5199,89743,37,0.773,0.196,52333,0.00397,0.97,0.109,-45.337,0.0458,114.045,5,0.187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
127265,25,3977,22520,34,0.991,0.31,33947,0.0214,0.89,0.0801,-30.929,0.0957,71.038,5,0.0334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
127272,25,4966,101056,36,0.932,0.165,132027,0.0058,0.0285,0.2,-37.076,0.0392,131.681,5,0.0954,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127305,25,294,55842,35,0.968,0.183,87947,0.0632,0.94,0.131,-26.895,0.0409,63.356,5,0.0833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127307,25,4917,31499,31,0.972,0.204,68520,0.0305,0.78,0.076,-29.019,0.0332,87.955,5,0.129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127320,25,9771,16531,34,0.942,0.184,151480,0.173,0.924,0.111,-15.146,0.0407,77.444,5,0.0409,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
127353,25,4204,49751,31,0.521,0.17,229963,0.166,0.973,0.0953,-19.626,0.0361,81.255,5,0.0359,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
127362,25,2041,86921,37,0.894,0.198,188507,0.16899999999999998,0.918,0.0935,-18.467,0.0369,65.883,5,0.057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
127386,25,4071,34174,35,0.983,0.236,72707,0.00535,0.974,0.117,-38.51,0.0483,72.309,5,0.0307,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
127391,25,2842,14926,31,0.996,0.511,154933,0.0267,0.8759999999999999,0.094,-23.927,0.0577,67.34100000000001,5,0.0995,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
127396,25,10412,91664,32,0.985,0.172,80733,0.029,0.752,0.0698,-25.199,0.0375,143.488,5,0.156,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
127402,25,4722,102702,36,0.909,0.195,70635,0.232,0.8759999999999999,0.0874,-28.654,0.0426,88.626,5,0.0392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127416,25,11049,92919,37,0.772,0.252,131390,0.193,0.895,0.0772,-20.508000000000006,0.0437,66.568,5,0.0389,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
127426,25,5185,107188,30,0.932,0.0927,187037,0.0529,0.955,0.0385,-25.512,0.043,65.398,5,0.0338,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127483,25,3086,25199,33,0.991,0.184,126627,0.136,0.943,0.0992,-19.623,0.0401,108.627,5,0.0362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127500,25,294,27556,38,0.978,0.173,214360,0.0801,0.892,0.0828,-22.474,0.041,139.523,5,0.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127510,25,6088,75021,38,0.871,0.165,134453,0.0557,0.908,0.116,-25.193,0.0353,135.15,5,0.0367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127514,25,6736,95254,33,0.965,0.206,155053,0.0616,0.6409999999999999,0.0916,-18.729,0.0428,109.371,5,0.0452,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127515,25,7684,36916,33,0.8190000000000001,0.138,60067,0.048,0.299,0.136,-26.359,0.0503,100.969,5,0.0393,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127524,25,6619,27300,36,0.984,0.16899999999999998,80019,0.00785,0.943,0.117,-38.306,0.0487,137.02100000000002,5,0.0681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127527,25,3086,103894,38,0.991,0.258,101867,0.213,0.878,0.11,-15.952,0.0383,99.437,5,0.0323,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
127537,25,8699,66269,36,0.482,0.185,151747,0.255,0.8440000000000001,0.136,-14.732,0.0365,94.734,5,0.0334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127550,25,4204,1019,38,0.397,0.0582,140933,0.0471,0.907,0.165,-24.039,0.0432,57.89,5,0.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
127552,25,5199,14909,39,0.911,0.434,36373,0.00152,0.992,0.0918,-29.42,0.104,59.39100000000001,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127554,25,6736,89535,36,0.931,0.181,227453,0.0155,0.8029999999999999,0.345,-25.507,0.0352,69.196,5,0.0395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127585,25,294,45262,35,0.974,0.155,74493,0.0753,0.8540000000000001,0.108,-22.275,0.0375,141.599,5,0.0536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
127588,25,294,40946,36,0.942,0.182,51773,0.0413,0.921,0.109,-27.438,0.041,70.899,5,0.0664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
127612,25,8125,36805,31,0.7340000000000001,0.17600000000000002,237893,0.215,0.86,0.0921,-15.586,0.0361,113.024,5,0.0358,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127636,25,4722,64490,36,0.911,0.43,68362,0.447,0.792,0.107,-20.301,0.0375,83.795,5,0.0379,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127637,25,4073,90824,33,0.935,0.0837,223320,0.11,0.825,0.117,-22.459,0.0446,171.817,5,0.0393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127659,25,4204,89560,36,0.742,0.184,146293,0.17800000000000002,0.925,0.109,-22.216,0.0349,81.84899999999998,5,0.0362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127666,25,2404,98243,36,0.945,0.321,177093,0.054000000000000006,0.856,0.123,-22.84,0.0341,121.924,5,0.113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
127688,25,7237,49662,34,0.429,0.142,162867,0.242,0.662,0.126,-19.893,0.0354,87.04899999999998,5,0.0391,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
127700,25,8111,51233,29,0.816,0.159,210150,0.126,0.8959999999999999,0.14400000000000002,-17.067,0.0437,84.811,5,0.0397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127715,25,9771,85394,31,0.41,0.151,206813,0.476,0.205,0.0538,-10.845,0.0392,75.405,5,0.0913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127725,25,1032,33497,35,0.962,0.258,156853,0.0706,0.7809999999999999,0.107,-23.893,0.0414,117.755,5,0.0362,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
127732,25,354,103441,34,0.965,0.257,47013,0.0744,0.606,0.136,-21.165,0.0415,179.639,5,0.0395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127747,25,8344,23308,35,0.947,0.0774,111440,0.0617,0.985,0.0916,-19.558,0.0417,79.369,5,0.0308,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127760,25,4904,106614,29,0.887,0.104,151000,0.18,0.953,0.106,-18.187,0.0403,58.924,5,0.0602,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127774,25,7829,4128,42,0.989,0.165,224227,0.0295,0.937,0.084,-28.892,0.0391,75.828,5,0.0555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127789,25,6438,29726,40,0.33,0.183,105882,0.268,0.977,0.287,-16.885,0.0336,99.228,5,0.0833,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127808,25,6736,102130,33,0.967,0.198,110013,0.0306,0.969,0.15,-26.15,0.0411,88.64399999999998,5,0.0338,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127838,25,10412,41109,30,0.925,0.204,124560,0.235,0.914,0.108,-15.498,0.0517,88.681,5,0.0906,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
127866,25,5216,19342,36,0.853,0.0836,189441,0.105,0.932,0.0924,-21.055,0.0396,170.468,5,0.0286,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
127887,25,591,75143,34,0.618,0.2,93293,0.204,0.922,0.0797,-11.802,0.0361,62.74,5,0.0377,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127940,25,3977,402,27,0.461,0.185,133867,0.187,0.166,0.117,-22.642,0.0444,81.461,5,0.0334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127976,25,4917,16474,29,0.957,0.229,78773,0.0623,0.769,0.117,-18.715,0.0362,77.473,5,0.0696,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
127989,25,7684,7447,31,0.988,0.387,103000,0.101,0.96,0.0821,-22.661,0.0531,79.158,5,0.14300000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127999,25,4904,15340,37,0.99,0.267,189933,0.12,0.905,0.158,-15.451,0.0371,64.714,5,0.0378,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
128040,25,4544,69943,39,0.984,0.192,95280,0.0249,0.9,0.0892,-29.574,0.0392,71.794,5,0.0625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
128043,25,4544,21912,34,0.73,0.159,192573,0.0956,0.895,0.0805,-25.046,0.0371,81.247,5,0.0508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128061,25,4204,41073,35,0.8590000000000001,0.0666,238307,0.266,0.942,0.0759,-20.803,0.0574,73.367,5,0.0342,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
128112,25,9274,56685,20,0.961,0.251,51947,0.0652,0.358,0.106,-22.451,0.0415,61.971,5,0.0497,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128168,25,1701,16235,28,0.426,0.0911,62067,0.104,0.919,0.28600000000000003,-19.388,0.0352,83.4,5,0.153,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128170,25,4544,16296,33,0.482,0.211,95493,0.123,0.968,0.211,-22.455,0.0377,63.084,5,0.0308,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128222,25,776,60378,38,0.277,0.123,161588,0.194,0.8759999999999999,0.345,-23.232,0.0452,66.89399999999999,5,0.0648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
128241,25,1800,84041,35,0.938,0.304,239987,0.175,0.0172,0.138,-17.858,0.0477,126.651,5,0.108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128314,25,1962,41531,31,0.251,0.391,117416,0.5820000000000001,0.162,0.126,-12.446,0.256,176.92,5,0.0864,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
128321,25,947,40843,34,0.625,0.354,161398,0.189,0.742,0.068,-19.714,0.0353,117.339,5,0.219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128333,25,10412,63181,29,0.913,0.168,144707,0.252,0.787,0.233,-11.726,0.0338,138.217,5,0.0372,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128358,25,6736,25765,31,0.918,0.326,163426,0.451,0.726,0.116,-10.091,0.0686,159.763,5,0.267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
128396,25,591,105979,35,0.85,0.124,181907,0.205,0.901,0.107,-14.307,0.0362,78.352,5,0.036000000000000004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
128416,25,4904,38279,27,0.982,0.149,132360,0.0409,0.902,0.0875,-27.195,0.0394,76.104,5,0.114,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128418,25,6619,71342,34,0.996,0.18,82313,0.0518,0.959,0.103,-27.634,0.0456,127.193,5,0.0937,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128424,25,11544,66675,37,0.985,0.217,190040,0.138,0.0374,0.112,-17.724,0.0489,169.75,5,0.0762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128443,25,9236,96149,32,0.901,0.236,65840,0.108,0.953,0.11,-24.954,0.0439,86.67200000000003,5,0.0394,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
128446,25,3892,107417,34,0.969,0.208,208827,0.0159,0.927,0.122,-33.685,0.0384,111.991,5,0.069,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
128448,25,5185,24356,27,0.619,0.16899999999999998,154900,0.271,0.933,0.13,-17.645,0.0445,114.899,5,0.0322,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128465,25,10657,95630,34,0.0328,0.157,70133,0.254,0.309,0.21600000000000005,-16.252,0.054000000000000006,81.108,5,0.0337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128471,25,10412,76604,30,0.846,0.182,65867,0.0219,0.972,0.13,-32.956,0.0429,117.112,5,0.0405,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128504,25,7059,108171,34,0.977,0.0817,66973,0.0873,0.951,0.099,-23.511,0.0408,171.983,5,0.0583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128512,25,6518,62786,35,0.992,0.157,129260,0.00642,0.868,0.0814,-30.081,0.042,64.286,5,0.034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
128533,25,4544,55324,32,0.973,0.2,75400,0.0256,0.7959999999999999,0.1,-30.896,0.0402,107.948,5,0.0349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128558,25,10659,101837,28,0.953,0.18600000000000005,103893,0.112,0.858,0.114,-23.551,0.0406,70.88600000000002,5,0.038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128569,25,6619,8277,33,0.926,0.138,86582,0.0433,0.88,0.112,-29.582,0.0386,142.127,5,0.119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128588,25,6619,14670,33,0.993,0.21,80053,0.0075200000000000015,0.858,0.115,-35.524,0.0432,142.495,5,0.0567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128613,25,6619,104255,33,0.996,0.396,120015,0.0516,0.927,0.106,-32.201,0.0412,131.987,5,0.509,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128617,25,7059,85409,35,0.984,0.0947,80613,0.0381,0.976,0.118,-27.553,0.047,61.404,5,0.0383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128641,25,6619,94356,33,0.948,0.157,79995,0.0216,0.8740000000000001,0.11,-34.601,0.0428,137.639,5,0.036000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128658,25,4571,58283,33,0.96,0.108,199573,0.067,0.371,0.0917,-17.994,0.0477,68.056,5,0.037000000000000005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128674,25,4071,19452,31,0.917,0.244,64088,0.00645,0.921,0.0941,-38.216,0.0358,67.998,5,0.038,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
128680,25,297,80580,42,0.955,0.117,167027,0.0161,0.954,0.0626,-28.036,0.0418,170.78799999999995,5,0.0732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128683,25,6619,15987,33,0.926,0.12,167417,0.0297,0.929,0.108,-30.896,0.0439,78.1,5,0.0346,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128714,25,6088,54323,34,0.521,0.227,230973,0.0643,0.72,0.0986,-28.271,0.0387,134.96,5,0.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128719,25,11049,6683,32,0.748,0.224,183731,0.297,0.897,0.105,-21.451,0.0487,66.365,5,0.0434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
128748,25,6736,40191,29,0.616,0.18600000000000005,173427,0.277,0.116,0.0867,-13.425999999999998,0.0371,79.777,5,0.0477,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
128751,25,7232,45137,41,0.318,0.146,204853,0.219,0.838,0.0677,-17.078,0.0366,104.027,5,0.0385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
128760,25,7684,45481,29,0.97,0.126,92733,0.054000000000000006,0.908,0.4970000000000001,-23.151,0.0425,86.54,5,0.0388,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128793,25,10412,1141,27,0.625,0.315,92867,0.047,0.731,0.503,-28.381,0.0368,135.236,5,0.0878,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128795,25,6601,18454,32,0.901,0.355,152186,0.103,0.871,0.113,-21.715,0.0472,101.971,5,0.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
128820,25,1473,68527,33,0.984,0.289,140987,0.101,0.0,0.177,-15.699000000000002,0.0408,128.94299999999998,5,0.204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
128848,25,6619,37888,32,0.476,0.118,180360,0.0771,0.889,0.112,-27.783,0.0466,151.01,5,0.0664,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128863,25,4904,50346,32,0.893,0.152,224133,0.0832,0.855,0.11,-23.22,0.0399,139.398,5,0.0377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128919,25,4673,24959,35,0.949,0.236,163853,0.117,0.8540000000000001,0.123,-23.925,0.0317,70.196,5,0.071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128922,25,6619,72820,35,0.8029999999999999,0.15,69434,0.104,0.89,0.108,-36.848,0.043,136.512,5,0.0797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128935,25,7684,75670,29,0.954,0.0691,155760,0.0302,0.966,0.0994,-27.263,0.0481,73.134,5,0.0337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128957,25,7039,48788,25,0.918,0.231,104973,0.0316,0.479,0.0792,-30.623,0.0393,101.685,5,0.036000000000000004,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128968,25,6088,38315,33,0.29,0.0603,189240,0.149,0.882,0.0859,-18.317,0.046,65.202,5,0.0292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128988,25,4319,65335,3,0.8420000000000001,0.172,211018,0.276,0.878,0.0921,-12.047,0.043,116.663,5,0.0507,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
128989,25,294,20964,30,0.911,0.261,71907,0.0998,0.903,0.112,-17.64,0.0357,79.077,5,0.038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129032,25,297,67845,36,0.8170000000000001,0.196,132067,0.21,0.908,0.11,-14.515,0.0433,71.681,5,0.0382,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
129080,25,10412,44713,27,0.557,0.085,77093,0.152,0.514,0.151,-24.027,0.044,168.963,5,0.0576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129187,25,10412,109808,32,0.0112,0.181,78000,0.0988,0.86,0.113,-23.411,0.0442,116.512,5,0.134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129190,25,2842,99268,29,0.941,0.228,59307,0.117,0.83,0.0894,-23.612,0.0446,69.149,5,0.0377,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
129193,25,5446,6121,33,0.884,0.159,108307,0.238,0.816,0.103,-14.355,0.043,81.37899999999998,5,0.0379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129219,25,6736,81988,32,0.965,0.219,115627,0.337,0.956,0.229,-18.012,0.0398,109.116,5,0.0353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129260,25,6088,80053,32,0.102,0.141,123373,0.199,0.885,0.113,-24.922,0.0411,77.893,5,0.0355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129270,25,216,16591,24,0.996,0.465,81480,0.00104,0.948,0.091,-39.56800000000001,0.0552,133.564,5,0.647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129283,25,6619,104104,32,0.996,0.16399999999999998,64918,0.0786,0.962,0.114,-29.938,0.0427,110.183,5,0.0375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129337,25,4618,1130,6,0.156,0.179,44853,0.416,0.908,0.118,-17.298,0.0416,85.324,5,0.0918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
129363,25,3977,18041,24,0.985,0.358,39013,0.0658,0.125,0.112,-27.27,0.033,77.384,5,0.0321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
129372,25,8549,77113,29,0.908,0.203,71826,0.168,0.8440000000000001,0.0937,-20.507,0.0456,67.135,5,0.0395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
129431,25,4966,3744,30,0.8690000000000001,0.16899999999999998,216627,0.0716,0.894,0.111,-22.154,0.0399,139.58100000000002,5,0.0748,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
129486,25,4904,41181,29,0.231,0.206,145533,0.0677,0.718,0.108,-27.853,0.038,82.027,5,0.0629,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129498,25,10658,101462,31,0.448,0.0951,146347,0.271,0.968,0.064,-15.255,0.0453,77.186,5,0.057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129515,25,6518,47498,11,0.98,0.0979,168253,0.131,0.884,0.101,-26.199,0.0505,72.768,5,0.0444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
129528,25,1121,70384,33,0.884,0.2,102227,0.0379,0.4370000000000001,0.337,-23.707,0.0331,77.03,5,0.0606,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
129558,25,1968,72876,40,0.799,0.194,169013,0.0463,0.95,0.138,-26.426,0.0389,66.55,5,0.0371,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
129559,25,10735,74448,41,0.898,0.0681,103200,0.0311,0.974,0.0923,-28.267,0.0457,74.715,5,0.0375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
129601,25,3086,63950,30,0.972,0.275,78187,0.32299999999999995,0.931,0.129,-11.543,0.0307,107.165,5,0.264,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
129604,25,7039,22785,24,0.893,0.174,125973,0.238,0.878,0.096,-12.625,0.0366,119.934,5,0.105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
129619,25,10735,89741,27,0.7979999999999999,0.15,149320,0.342,0.966,0.0942,-13.274,0.039,138.572,5,0.0388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129620,25,10412,6217,28,0.7759999999999999,0.252,98307,0.208,0.000875,0.377,-15.638,0.0438,139.784,5,0.0747,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
129646,25,5185,14819,37,0.984,0.23,88596,0.179,0.823,0.0764,-18.858,0.0414,61.73,5,0.0356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129690,25,4966,76571,28,0.922,0.183,111547,0.0049700000000000005,0.863,0.108,-33.829,0.0427,78.525,5,0.149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129698,25,8549,67209,28,0.97,0.191,237236,0.0494,0.974,0.105,-25.566,0.0547,134.744,5,0.0333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129704,25,3086,49927,31,0.98,0.0616,218360,0.0637,0.986,0.0821,-25.955,0.0471,57.608,5,0.0332,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
129734,25,4071,66131,26,0.958,0.3720000000000001,177080,0.0539,0.287,0.118,-17.046,0.0481,147.417,5,0.0368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
129740,25,4735,52662,30,0.737,0.127,206640,0.236,0.74,0.198,-18.854,0.0403,86.194,5,0.0522,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
129745,25,10412,81147,26,0.967,0.451,40747,0.191,0.987,0.14,-18.315,0.043,87.77600000000002,5,0.146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
129773,25,1430,51800,35,0.772,0.205,234267,0.246,0.855,0.202,-15.748,0.0328,107.883,5,0.0361,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
129778,25,4951,66683,33,0.87,0.0715,198000,0.131,0.938,0.116,-16.093,0.0377,69.742,5,0.0435,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
129800,25,4904,15825,28,0.684,0.0899,164304,0.316,0.967,0.139,-15.352,0.0393,69.415,5,0.348,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
129811,25,354,87574,33,0.986,0.171,167760,0.0956,0.8490000000000001,0.107,-20.379,0.0407,75.858,5,0.194,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
